Age,Subscription_Type,Watch_Time_Hours,Churn,Usage_Intensity,Is_Heavy_User,Age_Group,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Favorite_Genre_Action,Favorite_Genre_Comedy,Favorite_Genre_Documentary,Favorite_Genre_Drama,Favorite_Genre_Horror,Favorite_Genre_Romance,Favorite_Genre_Sci-Fi
19,0,666.61,1,33.3305,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,0,332.12,1,11.861428571428572,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17,2,66.97,0,3.7205555555555554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,1,766.33,0,21.286944444444444,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,0,947.41,1,35.08925925925926,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35,0,662.67,1,18.4075,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
39,2,764.78,0,19.1195,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
64,0,131.08,0,2.0166153846153847,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18,0,469.0,1,24.68421052631579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43,0,611.75,0,13.903409090909092,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,2,86.38,0,1.136578947368421,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,101.07,0,2.0626530612244895,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0,397.78,1,16.574166666666667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,2,667.68,0,13.353599999999998,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,100.23,0,2.50575,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43,1,290.37,0,6.599318181818182,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20,2,451.74,0,21.51142857142857,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
64,2,902.07,0,13.878,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50,2,593.77,1,11.642549019607843,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
70,0,723.85,1,10.195070422535212,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,2,999.58,0,26.304736842105264,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,2,71.07,0,1.7334146341463412,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
37,1,453.35,0,11.930263157894737,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,904.68,0,25.13,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,1,650.4,0,32.519999999999996,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,1,881.2,0,35.248000000000005,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,1,511.92,0,13.126153846153846,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
71,0,411.17,1,5.710694444444445,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
70,2,541.74,0,7.6301408450704225,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,71.11,1,3.5555,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65,1,878.62,0,13.312424242424242,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,0,730.18,1,11.23353846153846,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48,2,296.13,0,6.043469387755102,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56,0,543.16,1,9.529122807017544,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,1,220.69,0,3.871754385964912,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,0,117.51,0,5.595714285714286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
19,0,851.64,0,42.582,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
48,0,262.26,0,5.352244897959183,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,916.45,0,24.117105263157896,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
76,2,477.49,0,6.2011688311688316,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
63,0,135.53,1,2.11765625,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,2,165.67,1,2.0453086419753084,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75,0,141.49,0,1.8617105263157896,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,0,727.82,0,22.05515151515152,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73,0,967.55,0,13.075,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1,682.45,0,16.64512195121951,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
47,1,164.42,0,3.4254166666666666,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
57,2,323.78,0,5.582413793103448,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
47,1,981.48,0,20.4475,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,2,949.16,0,26.365555555555556,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,1,720.81,0,28.832399999999996,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,1,572.96,0,27.283809523809527,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,650.37,0,8.5575,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
48,1,938.6,0,19.155102040816328,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
38,1,659.54,0,16.91128205128205,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
76,0,878.4,1,11.407792207792207,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17,2,35.38,1,1.9655555555555557,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,1,459.25,0,21.86904761904762,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,0,497.54,1,16.584666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,2,272.39,0,4.952545454545454,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,1,359.7,0,4.440740740740741,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,2,456.71,0,5.85525641025641,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,0,500.59,1,15.6434375,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,0,462.22,0,12.839444444444446,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42,2,596.0,0,13.86046511627907,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,1,279.23,0,3.674078947368421,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,0,546.17,0,6.827125,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,1,636.66,0,17.207027027027028,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,692.25,0,14.127551020408163,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,2,310.93,0,4.783538461538462,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17,2,27.71,0,1.5394444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50,1,390.16,0,7.650196078431373,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67,1,297.13,0,4.369558823529411,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
62,2,146.85,0,2.3309523809523807,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37,2,966.89,0,25.444473684210525,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
69,2,666.01,0,9.51442857142857,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,2,80.22,0,1.162608695652174,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
60,1,760.05,0,12.45983606557377,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31,0,295.91,0,9.2471875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,1,894.55,0,38.893478260869564,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
49,0,517.37,1,10.3474,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45,1,51.31,0,1.1154347826086957,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19,2,794.5,0,39.725,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,938.84,0,13.223098591549297,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
43,1,628.96,0,14.294545454545455,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,2,411.88,0,12.87125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39,1,196.39,0,4.90975,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41,0,497.86,0,11.853809523809524,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22,0,562.38,1,24.45130434782609,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,2,796.66,0,16.950212765957446,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44,0,80.66,1,1.7924444444444443,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
58,1,163.82,0,2.7766101694915255,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15,2,653.86,0,40.86625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17,2,10.92,0,0.6066666666666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,1,312.69,0,5.391206896551724,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,996.37,0,34.35758620689655,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36,0,201.25,0,5.4391891891891895,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
76,0,845.83,1,10.984805194805196,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
48,2,229.08,0,4.675102040816327,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,531.06,0,17.701999999999998,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
55,2,205.15,0,3.663392857142857,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
63,1,671.65,0,10.49453125,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
69,1,256.64,0,3.666285714285714,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,0,610.93,1,12.727708333333332,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
16,1,731.94,0,43.055294117647065,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1,270.15,0,4.288095238095238,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
71,2,18.2,0,0.25277777777777777,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16,1,88.39,0,5.199411764705882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,610.92,0,10.717894736842105,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18,2,146.55,0,7.713157894736843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,2,462.82,0,7.464838709677419,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20,0,329.18,1,15.675238095238095,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,736.68,0,13.642222222222221,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
44,1,859.7,0,19.104444444444447,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,1,581.29,0,11.6258,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
19,1,663.94,0,33.197,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,0,18.5,1,0.24666666666666667,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,2,997.58,0,29.34058823529412,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,0,66.44,0,2.5553846153846154,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,1,495.64,0,26.086315789473684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
23,1,737.76,0,30.74,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59,0,265.65,0,4.427499999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66,1,905.2,0,13.51044776119403,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57,0,880.64,0,15.18344827586207,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30,0,62.99,1,2.031935483870968,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25,1,797.61,0,30.677307692307693,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80,0,513.02,0,6.33358024691358,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
69,1,983.7,0,14.052857142857144,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,2,965.18,0,24.1295,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,2,918.36,0,17.006666666666668,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
71,1,13.0,0,0.18055555555555555,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
51,1,864.44,0,16.623846153846156,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
64,2,353.39,0,5.43676923076923,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,0,440.83,0,9.583260869565217,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,1,189.57,0,8.616818181818182,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,101.31,0,2.202391304347826,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60,0,739.13,1,12.116885245901639,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,797.37,0,30.668076923076924,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
60,1,779.74,0,12.782622950819672,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
54,1,767.14,0,13.948,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,2,279.69,0,6.080217391304347,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,1,84.29,0,4.013809523809524,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,1,50.36,0,2.0144,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
77,2,572.76,0,7.343076923076923,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48,1,317.82,0,6.486122448979592,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22,2,365.08,0,15.873043478260868,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,2,135.79,0,3.3947499999999997,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60,2,564.03,0,9.246393442622951,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,1,375.27,0,10.142432432432432,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
58,2,58.14,0,0.9854237288135593,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,0,364.97,1,13.517407407407408,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62,0,914.8,1,14.52063492063492,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
76,2,37.26,0,0.4838961038961039,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24,1,434.87,0,17.3948,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,1,65.91,0,1.4328260869565217,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,0,397.07,1,8.448297872340426,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
57,1,334.6,0,5.76896551724138,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,1,200.29,0,6.90655172413793,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,1,406.55,0,6.775833333333334,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68,0,503.72,0,7.300289855072464,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,1,553.35,0,21.282692307692308,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
48,0,57.75,0,1.1785714285714286,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
67,0,976.04,1,14.353529411764706,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,2,122.01,0,3.3891666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14,0,413.62,1,27.574666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
51,0,373.27,1,7.178269230769231,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,1,750.57,0,41.69833333333334,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,1,218.13,0,7.0364516129032255,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,0,551.85,0,9.04672131147541,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55,2,902.95,0,16.124107142857145,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,0,610.03,1,10.517758620689655,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,0,435.23,1,5.803066666666667,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51,1,90.67,0,1.7436538461538462,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27,2,904.21,0,32.293214285714285,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
62,2,322.62,0,5.120952380952381,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
41,2,116.07,0,2.7635714285714283,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,2,78.64,0,1.0485333333333333,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,1,941.99,0,14.952222222222222,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1,717.13,0,16.677441860465116,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
64,2,907.3,0,13.958461538461538,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33,1,119.84,0,3.5247058823529414,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
33,1,284.19,0,8.358529411764707,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,1,310.08,0,5.4399999999999995,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
66,2,323.18,1,4.8235820895522385,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,2,538.06,0,8.678387096774193,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70,2,584.04,0,8.225915492957746,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
50,0,45.49,1,0.8919607843137255,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43,0,231.68,1,5.265454545454546,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18,0,214.77,1,11.303684210526317,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,1,291.21,0,11.200384615384614,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75,2,977.81,0,12.865921052631577,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,2,627.84,0,9.81,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,402.84,0,15.493846153846153,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
69,0,842.84,1,12.040571428571429,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14,0,58.22,1,3.881333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,1,863.87,0,45.46684210526316,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29,0,680.22,1,22.674,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48,0,629.21,1,12.841020408163265,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16,0,705.05,1,41.4735294117647,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45,1,616.01,0,13.391521739130434,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,1,22.27,0,0.571025641025641,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69,1,71.51,0,1.0215714285714286,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37,0,943.52,0,24.829473684210527,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
70,2,199.3,0,2.807042253521127,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,0,592.08,1,25.742608695652176,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33,0,325.9,1,9.585294117647058,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,2,451.75,0,12.907142857142857,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
61,1,973.68,0,15.704516129032257,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47,0,451.8,0,9.4125,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
56,1,503.42,0,8.831929824561405,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
74,2,896.02,0,11.946933333333334,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23,0,547.48,1,22.811666666666667,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14,0,82.06,0,5.470666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
61,1,115.38,0,1.8609677419354838,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,0,20.07,1,0.32370967741935486,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,0,317.8,0,5.575438596491228,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37,1,394.4,0,10.378947368421052,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,1,478.83,0,6.384399999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
70,2,143.06,0,2.014929577464789,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,1,668.17,0,17.58342105263158,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
61,0,437.46,1,7.055806451612903,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,0,857.86,1,30.637857142857143,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,2,512.81,0,16.0253125,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,2,561.82,0,12.213478260869566,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,0,483.97,1,10.082708333333334,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,398.79,1,10.494473684210528,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,181.34,1,4.121363636363636,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
45,2,309.79,0,6.734565217391305,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,1,99.99,0,1.7239655172413793,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
67,0,389.96,1,5.734705882352941,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,1,181.68,0,6.728888888888889,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53,2,261.49,0,4.842407407407408,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31,1,300.49,0,9.3903125,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18,0,367.19,1,19.32578947368421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1,206.72,0,6.08,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,0,233.09,1,3.0669736842105264,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,1,789.73,0,21.936944444444446,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
64,1,767.09,0,11.801384615384617,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80,0,582.73,1,7.194197530864198,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,1,544.88,0,17.57677419354839,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,0,315.27,0,6.568124999999999,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,2,329.34,0,16.467,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39,0,247.91,1,6.19775,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30,2,827.99,0,26.70935483870968,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
73,2,223.77,0,3.023918918918919,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,1,78.78,0,5.252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,2,246.39,0,10.712608695652174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
