Age,Subscription_Type,Watch_Time_Hours,Churn,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Favorite_Genre_Action,Favorite_Genre_Comedy,Favorite_Genre_Documentary,Favorite_Genre_Drama,Favorite_Genre_Horror,Favorite_Genre_Romance,Favorite_Genre_Sci-Fi
75,1,279.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49,2,124.59,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
14,1,195.73,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,2,954.77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39,1,503.11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
43,1,913.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,1,33.86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,1,482.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,1,792.71,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22,1,88.01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
68,1,762.92,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
65,1,125.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37,0,157.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80,1,754.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,0,50.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,0,972.92,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
45,1,976.26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,2,420.98,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,862.79,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
51,1,265.34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,1,563.11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,2,722.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,1,973.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47,0,210.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,2,38.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,1,13.86,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,1,403.23,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16,1,525.57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57,2,487.72,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
49,1,591.89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,1,933.33,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
42,0,776.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
57,2,24.66,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14,2,184.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,2,232.99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,969.99,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
78,0,619.09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,1,639.93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
79,2,928.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16,2,497.43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,1,803.67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
56,1,381.54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,0,396.85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24,1,867.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
66,0,737.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,0,386.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32,0,128.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,0,452.27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36,1,749.63,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42,0,366.67,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1,805.92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26,1,519.96,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
53,1,460.81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14,2,642.66,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,1,421.49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
76,2,744.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24,0,913.39,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39,1,339.36,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58,2,309.32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25,0,918.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57,0,946.12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0,84.55,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,0,269.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,206.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,1,771.31,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16,2,254.45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,2,162.21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,2,22.12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80,2,750.94,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
79,0,22.78,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
65,2,416.94,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,2,272.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,0,93.16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46,0,185.83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55,2,195.45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55,0,645.67,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55,1,111.77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41,1,764.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14,2,624.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56,1,534.58,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,2,404.77,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,2,171.82,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45,1,33.51,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,0,596.52,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
59,2,364.16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45,2,770.67,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,1,2.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,1,624.79,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46,1,303.47,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17,0,868.62,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,1,775.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66,1,340.28,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,1,768.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
70,1,918.16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,1,756.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,0,842.41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
16,1,722.16,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
47,0,247.26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,0,823.83,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
63,2,637.07,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
69,2,436.23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
50,2,245.02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
54,1,35.59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,2,534.65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45,1,144.82,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,0,392.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,2,52.71,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,2,286.95,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,1,187.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,0,391.42,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68,0,183.11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,0,493.64,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1,865.47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59,0,249.65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,561.23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59,2,867.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,0,222.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,0,389.75,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22,1,107.52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,2,338.71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64,1,761.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,2,274.72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0,961.61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17,0,843.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
71,0,880.31,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,2,447.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,2,422.38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,0,155.46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1,275.16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
57,1,430.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,1,212.16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,2,182.66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
73,1,518.11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13,1,393.64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,2,716.28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,0,24.87,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,2,162.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,2,542.57,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16,0,950.45,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
45,0,918.38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,1,548.03,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,1,285.83,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78,1,438.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44,1,51.11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,2,103.94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,0,792.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,2,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,0,205.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,0,543.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15,0,125.44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,2,180.88,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
69,1,517.86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
63,1,672.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,2,974.79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
44,1,453.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,745.7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,2,753.87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0,396.54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
77,1,23.96,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
63,0,396.62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
31,2,897.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,1,196.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,2,386.48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,0,503.32,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46,2,252.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58,1,596.32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,0,372.98,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
69,0,387.03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29,2,0.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47,1,977.21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,1,228.47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
54,1,131.83,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
68,2,525.59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,1,902.34,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,0,790.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49,0,402.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63,2,40.02,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
59,2,115.77,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,0,455.22,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19,2,32.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,0,603.89,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
62,1,253.39,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
65,0,154.04,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60,0,742.18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1,169.39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,803.98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,2,13.98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
73,0,232.52,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,1,509.99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1,588.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,2,762.65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,688.37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
69,1,350.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1,901.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,311.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,0,177.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60,2,207.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,0,950.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,1,613.89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,1,290.66,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22,0,863.22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49,2,5.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,0,439.78,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35,2,145.21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
54,1,127.05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36,0,447.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32,1,884.21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
56,0,496.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
44,2,752.65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69,2,492.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,0,579.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,0,271.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16,0,462.06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
71,1,300.38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
66,2,619.92,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
73,2,683.27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,2,351.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,1,266.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
34,2,253.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,1,28.76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
56,2,182.05,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,0,87.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13,0,167.33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
64,1,365.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,2,395.46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
73,0,368.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70,1,765.22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56,2,384.25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
59,2,882.93,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,1,779.07,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,2,802.95,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,0,943.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,1,585.3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,1,866.49,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66,0,579.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,2,386.56,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
53,0,898.82,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0,667.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0,806.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
56,0,15.53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
77,0,279.14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38,1,516.68,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57,1,257.89,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,1,10.31,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
59,1,415.86,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,2,267.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,2,313.67,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,1,73.87,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59,1,757.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
46,1,252.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,579.01,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68,2,771.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,1,515.06,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17,0,323.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,351.33,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
66,0,929.12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,0,956.34,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,0,351.89,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,782.32,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,0,668.28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
74,0,460.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65,1,75.06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,2,661.85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,1,341.89,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,0,333.55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23,1,631.16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63,2,274.55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
28,0,700.64,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42,2,386.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
68,0,936.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,2,818.14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
71,2,843.99,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66,1,463.88,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43,0,455.69,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,2,563.75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,0,37.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,0,113.77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52,2,223.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32,2,738.19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15,0,787.72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52,0,29.64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39,0,732.2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28,1,683.07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
64,2,321.2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18,0,737.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
80,1,523.36,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15,0,689.42,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,0,398.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,0,39.95,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
63,0,537.41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,2,940.54,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
63,0,106.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
79,2,462.63,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,2,497.78,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,2,829.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,846.09,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
39,0,180.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,370.82,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52,2,747.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,0,991.75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
68,1,385.42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,0,923.22,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
37,0,26.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19,1,701.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,0,2.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,0,707.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,0,668.33,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,559.82,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49,2,963.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,0,746.38,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,1,652.37,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
53,2,11.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16,1,439.06,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
